booking_id,hotel_id,hotel_name,country,city,customer_id,customer_name,customer_email,channel,room_type,meal_plan,booking_date,checkin_date,checkout_date,nights,adults,children,revenue,status,is_cancelled
B109374,40,Mediterraneum Atenas Acropolis,Greece,Atenas,12103,Maria Bianchi,maria.bianchi12103@example.com,Corporate,Standard,Breakfast,6-7-23,2023-07-24,2023-07-27,3,2,1,869.6,Confirmed,False
B109375,23,Mediterraneum Positano Cliff,Italy,Positano,16895,Carlos Russo,carlos.russo16895@example.com,Direct,Standard,Half Board,18-7-25,2025-07-30,2025-08-09,10,2,0,2850.01,Cancelled,True
B109376,21,Mediterraneum Bilbao Ria,Spain,Bilbao,24575,Elena Sanchez,elena.sanchez24575@example.com,Booking,Suite,All Inclusive,2024-03-18,2024-04-14,2024-04-16,2,2,0,626.3,Confirmed,False
B109377,14,Mediterraneum Fuerteventura,Spain,Corralejo,15812,Giulia Martinez,giulia.martinez15812@example.com,Booking,superior,Half Board,05/06/2024,2024-10-15,2024-10-18,3,4,0,616.38,Confirmed,False
B109378,18,Mediterraneum Barcelona Diagonal,Spain,Barcelona,14955,Isabella Rossi,isabella.rossi14955@example.com,booking.com,Standard,Half Board,2023-07-02,2023-07-12,15/07/2023,14,2,0,777.59,Cancelled,True
B109379,5,Mediterraneum Marbella Grand,Spain,Marbella,17647,Francesco Nikolaou,francesco.nikolaou17647@example.com,Corporate,Standard,Breakfast,2024-09-30,2024-10-25,2024-10-27,2,2,0,259.16,Confirmed,False
B109380,11,Mediterraneum Tenerife Sur,Spain,Playa de las Americas,24510,Maria Rossi,maria.rossi24510@example.com,Booking,Superior,Room Only,2024-01-14,27/01/2024,31/01/2024,4,2,0,394.37,Confirmed,False
B109381,23,Mediterraneum Positano Cliff,Italy,Positano,17197,Ana Romero,ana.romero17197@example.com,booking.com,Standard,Half Board,24/03/2023,18/04/2023,22/04/2023,4,2,1,797.25,Confirmed,False
B109382,18,Mediterraneum Barcelona Diagonal,Spain,Barcelona,20373,Sofia Nikolaou,sofia.nikolaou20373@example.com,expedia,Standard,Room Only,25/06/2023,2023-07-28,04/08/2023,7,1,2,1458.09,Confirmed,False
B109383,2,Mediterraneum Ibiza Sunset,Spain,Ibiza,12102,Maria Dimitriou,maria.dimitriou12102@example.com,direct,Standard,,2025-10-10,22-10-25,2025-10-25,3,2,0,428.08,Confirmed,False
B109384,34,Mediterraneum Milano Duomo,Italy,Milano,20214,Marco Rossi,marco.rossi20214@example.com,direct,Standard,Half Board,2025-10-14,27/10/2025,2025-10-29,2,2,0,365.69,Confirmed,False
B109385,29,Mediterraneum Cagliari Bay,Italy,Cagliari,20787,Luca Garcia,luca.garcia20787@example.com,Expedia,Standard,All Inclusive,2023-05-01,18/05/2023,22/05/2023,4,3,1,985.36,Confirmed,False
B109386,29,Mediterraneum Cagliari Bay,Italy,Cagliari,23969,Eleni Sanchez,eleni.sanchez23969@example.com,Corporate,Standard,Breakfast,2024-02-25,28-2-24,2024-03-02,3,3,0,398.73,Confirmed,True
B109387,28,Mediterraneum Costa Smeralda,Italy,Porto Cervo,20670,Sofia Romero,sofia.romero20670@example.com,corporate,Family,Breakfast,22/06/2025,12-8-25,2025-08-19,7,1,0,4149.79,Cancelled,True
B109388,29,Mediterraneum Cagliari Bay,Italy,Cagliari,17123,Maria Bianchi,maria.bianchi17123@example.com,direct,Superior,,04/10/2025,04/11/2025,2025-11-07,3,2,2,604.14,Confirmed,False
B109389,34,Mediterraneum Milano Duomo,Italy,Milano,11790,Laura Papadopoulos,laura.papadopoulos11790@example.com,Agency,Suite,Breakfast,19-4-25,25/05/2025,2025-05-26,1,2,1,440.31,Confirmed,False
B109390,32,Mediterraneum Venezia Grand,Italy,Venezia,17632,Pablo Bianchi,pablo.bianchi17632@example.com,Corporate,Standard,Breakfast,2024-04-22,2024-05-14,2024-05-16,2,2,0,272.21,Confirmed,False
B109391,5,Mediterraneum Marbella Grand,Spain,Marbella,16224,Laura Russo,laura.russo16224@example.com,Booking,Standard,Half Board,2024-06-25,2024-11-16,2024-11-17,1,4,1,135.25,Confirmed,False
B109392,1,Mediterraneum Palma Bay,Spain,Palma,12272,Dimitris Rossi,dimitris.rossi12272@example.com,agency,Standard,Breakfast,2025-07-29,02/10/2025,04/10/2025,2,1,0,265.42,Cancelled,True
B109393,6,Mediterraneum Malaga Port,Spain,Malaga,14290,Elena Ferrari,,Booking,Family,All Inclusive,2024-05-19,12/09/2024,15-9-24,3,2,0,1128.61,Confirmed,False
B109394,9,Mediterraneum Cadaques Art,Spain,Cadaques,17555,Dimitris Garcia,dimitris.garcia17555@example.com,Booking,Suite,Half Board,2025-07-05,23/08/2025,6-9-25,14,2,1,8391.11,NoShow,False
B109395,25,Mediterraneum Ravello View,Italy,Ravello,13084,Luca Dimitriou,luca.dimitriou13084@example.com,direct,Standard,Half Board,09/02/2024,18/04/2024,20-4-24,2,2,1,440.55,Cancelled,True
B109396,40,Mediterraneum Atenas Acropolis,Greece,Atenas,23323,Sofia Sanchez,,DIRECT,Stndard,Breakfast,2025-06-15,2025-07-02,2025-07-05,3,2,1,783.47,Cancelled,True
B109397,6,Mediterraneum Malaga Port,Spain,Malaga,21829,Ana Russo,ana.russo21829@example.com,Booking,superior,Breakfast,2024-01-07,24/02/2024,28-2-24,4,2,1,644.92,Confirmed,False
B109398,40,Mediterraneum Atenas Acropolis,Greece,Atenas,10088,Antonio Bianchi,antonio.bianchi10088@example.com,Booking,Superior,All Inclusive,2023-01-20,04/03/2023,6-3-23,2,2,0,440.09,Confirmed,False
B109399,31,Mediterraneum Roma Veneto,Italy,Roma,16702,Elena Ferrari,elena.ferrari16702@example.com,DIRECT,Suite,All Inclusive,28-5-25,20/06/2025,2025-06-24,4,2,0,2397.31,Confirmed,False
B109400,25,Mediterraneum Ravello View,Italy,Ravello,13735,Luca Lopez,luca.lopez13735@example.com,Booking,Suite,Breakfast,06/10/2025,2025-10-31,2025-11-04,4,2,2,1591.03,Confirmed,False
B109401,14,Mediterraneum Fuerteventura,Spain,Corralejo,10161,Elena Rossi,elena.rossi10161@example.com,Expedia,Standard,All Inclusive,01/07/2023,2023-08-06,2023-08-13,7,2,1,1672.13,Confirmed,False
B109402,23,Mediterraneum Positano Cliff,Italy,Positano,12839,Lucia Lopez,lucia.lopez12839@example.com,Booking,Family,All Inclusive,14-7-25,2025-08-25,04/09/2025,10,2,0,5995.62,Confirmed,False
B109403,21,Mediterraneum Bilbao Ria,Spain,Bilbao,14707,Carlos Bianchi,carlos.bianchi14707@example.com,expedia,Standard,Breakfast,15/11/2023,2024-01-07,2024-01-09,2,2,0,194.81,Cancelled,True
B109404,29,Mediterraneum Cagliari Bay,Italy,Cagliari,15067,Giulia Ferrari,giulia.ferrari15067@example.com,Agency,Family,Half Board,23/10/2025,19-11-25,2025-11-22,3,2,1,782.59,Confirmed,False
B109405,24,Mediterraneum Amalfi Duomo,Italy,Amalfi,12538,Giulia Rossi,giulia.rossi12538@example.com,Booking,Family,Half Board,9-9-23,09/10/2023,13/10/2023,4,2,0,1386.2,Confirmed,False
B109406,27,Mediterraneum Palermo Centro,Italy,Palermo,16661,Dimitris Ferrari,dimitris.ferrari16661@example.com,booking.com,Family,Room Only,2023-07-28,04/09/2023,08/09/2023,4,3,1,1171.08,Confirmed,False
B109407,38,Mediterraneum Creta Chania,Greece,Chania,16393,Luca Martinez,luca.martinez16393@example.com,BOOKING,Standard,Room Only,2023-07-10,2-8-23,09/08/2023,7,4,0,1750.82,Confirmed,False
B109408,34,Mediterraneum Milano Duomo,Italy,Milano,11236,Antonio Lopez,antonio.lopez11236@example.com,corporate,Standard,Half Board,17-8-23,2023-09-01,2023-09-08,7,1,1,1566.7,Confirmed,False
B109409,40,Mediterraneum Atenas Acropolis,Greece,Atenas,13912,Pablo Bianchi,pablo.bianchi13912@example.com,BOOKING,Standard,Breakfast,10/03/2025,9-4-25,2025-04-11,2,2,0,327.83,Confirmed,False
B109410,26,Mediterraneum Taormina,Italy,Taormina,11017,Ana Romero,ana.romero11017@example.com,booking.com,Standard,Room Only,30/04/2023,2023-05-31,2023-06-02,2,2,0,299.61,Confirmed,False
B109411,26,Mediterraneum Taormina,Italy,Taormina,16131,Paula Rossi,paula.rossi16131@example.com,Booking,Standard,Breakfast,21-8-23,2023-10-15,18/10/2023,3,4,0,425.0,Confirmed,False
B109412,32,Mediterraneum Venezia Grand,Italy,Venezia,18265,Ana Nikolaou,ana.nikolaou18265@example.com,Booking,Standard,Room Only,01/06/2024,2024-08-15,25/08/2024,10,2,0,3282.39,Confirmed,False
B109413,3,Mediterraneum Menorca Cove,Spain,Mahon,15038,Luca Sanchez,luca.sanchez15038@example.com,DIRECT,STANDARD,Room Only,2025-01-02,2025-02-17,19/02/2025,2,4,1,176.38,Confirmed,False
B109414,17,Mediterraneum Barcelona Gotic,Spain,Barcelona,21122,Marco Sanchez,marco.sanchez21122@example.com,Booking,Suite,Room Only,2023-02-08,2023-02-15,2023-02-17,2,2,0,390.18,Confirmed,False
B109415,1,Mediterraneum Palma Bay,Spain,Palma,20534,Marco Rossi,marco.rossi20534@example.com,Agency,Superior,Breakfast,2023-05-06,15/05/2023,18/05/2023,3,2,2,578.07,Cancelled,True
B109416,11,Mediterraneum Tenerife Sur,Spain,Playa de las Americas,18269,Eleni Papadopoulos,eleni.papadopoulos18269@example.com,Corporate,Standard,Breakfast,2023-12-23,2024-01-02,2024-01-04,2,2,1,185.06,Confirmed,False
B109417,27,Mediterraneum Palermo Centro,Italy,Palermo,14620,Isabella Lopez,isabella.lopez14620@example.com,Direct,Standard,Half Board,7-1-25,25/01/2025,28/01/2025,4,1,0,561.08,Cancelled,False
B109418,19,Mediterraneum Valencia Ciutat,Spain,Valencia,20151,Pablo Lopez,pablo.lopez20151@example.com,agency,Standard,All Inclusive,08/04/2023,24/08/2023,2023-08-29,5,3,0,1566.73,Confirmed,False
B109419,27,Mediterraneum Palermo Centro,Italy,Palermo,21855,Sofia Ferrari,sofia.ferrari21855@example.com,Direct,Suite,Room Only,13/10/2025,2025-11-08,12/11/2025,12,2,0,1393.72,Confirmed,False
B109420,16,Mediterraneum Madrid Salamanca,Spain,Madrid,19853,Sofia Russo,,Booking,Superior,Breakfast,28/10/2025,11/11/2025,2025-11-14,3,2,0,491.97,Confirmed,False
B109421,3,Mediterraneum Menorca Cove,Spain,Mahon,22923,Ana Rossi,ana.rossi22923@example.com,booking.com,Superior,Breakfast,27-7-24,12/08/2024,2024-08-19,7,3,2,2162.61,Confirmed,False
B109422,22,Mediterraneum San Sebastian,Spain,San Sebastian,11968,Sofia Martinez,sofia.martinez11968@example.com,corporate,Standard,Half Board,2023-07-16,18-8-23,25/08/2023,7,3,0,1890.95,Confirmed,False
B109423,8,Mediterraneum Roses Bay,Spain,Roses,19229,Maria Dimitriou,maria.dimitriou19229@example.com,Direct,Family,Half Board,2024-08-26,22-10-24,24/10/2024,2,3,0,462.24,Confirmed,False
B109424,4,Mediterraneum Formentera,Spain,Formentera,24003,Isabella Bianchi,isabella.bianchi24003@example.com,booking.com,Family,Half Board,09/05/2024,2024-06-29,6-7-24,7,3,0,2098.06,Confirmed,False
B109425,10,Mediterraneum Tossa,Spain,Tossa de Mar,24846,Dimitris Ferrari,dimitris.ferrari24846@example.com,DIRECT,FAMILY,,13/04/2023,2023-04-23,2023-04-24,1,4,0,194.9,Confirmed,False
B109426,19,Mediterraneum Valencia Ciutat,Spain,Valencia,16667,Maria Dimitriou,maria.dimitriou16667@example.com,Booking,Standard,Room Only,2024-06-11,2024-11-14,17/11/2024,3,2,0,252.14,Confirmed,False
B109427,24,Mediterraneum Amalfi Duomo,Italy,Amalfi,18059,Pablo Dimitriou,pablo.dimitriou18059@example.com,Agency,Standard,Half Board,05/09/2023,2024-05-06,8-5-24,2,3,1,407.67,Confirmed,False
B109428,26,Mediterraneum Taormina,Italy,Taormina,10176,Eleni Bianchi,eleni.bianchi10176@example.com,Direct,Standard,Half Board,2024-03-07,16/03/2024,19/03/2024,3,4,1,408.67,Confirmed,False
B109429,26,Mediterraneum Taormina,Italy,Taormina,11376,Andreas Nikolaou,andreas.nikolaou11376@example.com,Direct,Standard,Breakfast,2024-03-29,2024-05-12,2024-05-16,4,2,1,852.83,Cancelled,True
B109430,5,Mediterraneum Marbella Grand,Spain,Marbella,18699,Paula Papadopoulos,paula.papadopoulos18699@example.com,agency,Suite,Half Board,2024-06-03,2024-08-08,2024-08-18,10,2,1,4937.61,Confirmed,False
B109431,30,Mediterraneum Roma Trastevere,Italy,Roma,11212,Ana Bianchi,ana.bianchi11212@example.com,corporate,Family,Breakfast,2025-09-09,22/10/2025,2025-10-23,1,2,0,255.41,Confirmed,True
B109432,23,Mediterraneum Positano Cliff,Italy,Positano,23283,Luca Russo,luca.russo23283@example.com,Direct,Superior,Breakfast,11/08/2023,27/08/2023,2023-09-03,7,1,0,2492.11,Confirmed,False
B109433,3,Mediterraneum Menorca Cove,Spain,Mahon,14634,Elena Rossi,elena.rossi14634@example.com,agency,Suite,Room Only,2023-07-29,06/09/2023,10-9-23,4,2,1,1513.21,Cancelled,True
B109434,29,Mediterraneum Cagliari Bay,Italy,Cagliari,24605,Eleni Dimitriou,,Booking,Standard,,01/01/2024,2024-01-05,2024-01-08,3,2,0,467.89,Confirmed,False
B109435,28,Mediterraneum Costa Smeralda,Italy,Porto Cervo,24446,Jose Garcia,jose.garcia24446@example.com,Agency,STANDARD,All Inclusive,2023-07-30,2023-09-01,8-9-23,7,2,2,1865.31,Confirmed,False
B109436,21,Mediterraneum Bilbao Ria,Spain,Bilbao,13118,Eleni Romero,eleni.romero13118@example.com,booking.com,Family,Half Board,2024-02-24,2024-03-12,2024-03-13,1,4,1,168.42,Confirmed,False
B109437,22,Mediterraneum San Sebastian,Spain,San Sebastian,13517,Laura Martinez,laura.martinez13517@example.com,agency,STANDARD,Breakfast,03/08/2024,11/08/2024,2024-08-21,10,4,0,2336.59,Confirmed,False
B109438,18,Mediterraneum Barcelona Diagonal,Spain,Barcelona,11625,Lucia Garcia,lucia.garcia11625@example.com,Booking,Stndard,Breakfast,2024-01-31,16/02/2024,2024-02-19,3,4,0,281.22,Confirmed,False
B109439,16,Mediterraneum Madrid Salamanca,Spain,Madrid,21108,Sofia Martinez,sofia.martinez21108@example.com,Booking,Superior,Breakfast,30-5-25,28/06/2025,2025-07-03,5,4,1,1324.91,Cancelled,True
B109440,26,Mediterraneum Taormina,Italy,Taormina,16059,Maria Lopez,maria.lopez16059@example.com,corporate,Standard,Breakfast,09/10/2025,24/10/2025,2025-10-27,3,2,0,475.18,Cancelled,True
B109441,16,Mediterraneum Madrid Salamanca,Spain,Madrid,20029,Paula Nikolaou,paula.nikolaou20029@example.com,DIRECT,Standard,All Inclusive,13/03/2024,3-4-24,2024-04-07,4,2,0,617.78,Confirmed,False
B109442,37,Mediterraneum Creta Heraklion,Greece,Heraklion,20433,Dimitris Ferrari,dimitris.ferrari20433@example.com,Booking,Standard,Breakfast,2023-10-22,27-11-23,2023-11-29,5,1,2,301.95,Confirmed,False
B109443,6,Mediterraneum Malaga Port,Spain,Malaga,15400,Dimitris Bianchi,dimitris.bianchi15400@example.com,Agency,Standard,Half Board,2025-02-08,03/05/2025,2025-05-05,2,2,0,310.11,Confirmed,False
B109444,20,Mediterraneum Sevilla Giralda,Spain,Sevilla,12209,Jose Rossi,jose.rossi12209@example.com,agency,STANDARD,Half Board,25/11/2023,27/11/2023,2023-11-30,3,2,1,406.44,Confirmed,False
B109445,25,Mediterraneum Ravello View,Italy,Ravello,11258,Maria Ferrari,maria.ferrari11258@example.com,direct,Standard,All Inclusive,2023-04-10,2024-04-09,2024-04-10,1,2,0,170.84,Confirmed,False
B109446,40,Mediterraneum Atenas Acropolis,Greece,Atenas,10635,Lucia Ferrari,lucia.ferrari10635@example.com,Agency,Standard,Breakfast,05/07/2024,2024-11-09,2024-11-10,1,2,2,124.49,Confirmed,False
B109447,17,Mediterraneum Barcelona Gotic,Spain,Barcelona,22440,Pablo Papadopoulos,pablo.papadopoulos22440@example.com,agency,Standard,Half Board,30/11/2023,28-12-23,2023-12-31,3,2,1,433.26,Cancelled,True
B109448,2,Mediterraneum Ibiza Sunset,Spain,Ibiza,22420,Giulia Russo,giulia.russo22420@example.com,Corporate,Standard,Breakfast,29/11/2024,2024-12-21,22/12/2024,1,2,2,108.68,Cancelled,True
B109449,13,Mediterraneum Lanzarote,Spain,Playa Blanca,13096,Isabella Bianchi,isabella.bianchi13096@example.com,Booking,Standard,,2023-02-19,03/03/2023,6-3-23,3,2,1,364.38,Cancelled,True
B109450,32,Mediterraneum Venezia Grand,Italy,Venezia,20009,Marco Russo,marco.russo20009@example.com,booking.com,Standard,Half Board,17/05/2024,2024-10-17,2024-10-19,2,2,1,435.92,Cancelled,True
B109451,40,Mediterraneum Atenas Acropolis,Greece,Atenas,14928,Lucia Garcia,lucia.garcia14928@example.com,expedia,Superior,Half Board,11/04/2024,2024-04-24,25/04/2024,1,4,0,235.23,Confirmed,False
B109452,12,Mediterraneum Gran Canaria,Spain,Maspalomas,22559,  Maria Lopez ,maria.lopez22559@example.com,Direct,FAMILY,Breakfast,26-1-25,2025-02-06,2025-02-09,3,2,0,561.82,Confirmed,False
B109453,4,Mediterraneum Formentera,Spain,Formentera,24822,Luca Lopez,luca.lopez24822@example.com,booking.com,Suite,Breakfast,01/11/2024,04/12/2024,2024-12-07,3,3,0,654.3,Cancelled,True
B109454,10,Mediterraneum Tossa,Spain,Tossa de Mar,20789,Isabella Sanchez,isabella.sanchez20789@example.com,Booking,Superior,Room Only,30/01/2025,13/02/2025,2025-02-14,1,2,2,136.8,Confirmed,False
B109455,28,Mediterraneum Costa Smeralda,Italy,Porto Cervo,15780,Luca Sanchez,luca.sanchez15780@example.com,Direct,Standard,Room Only,2023-09-29,8-10-23,09/10/2023,1,2,1,159.61,Confirmed,False
B109456,37,Mediterraneum Creta Heraklion,Greece,Heraklion,15145,Isabella Ferrari,isabella.ferrari15145@example.com,Corporate,Family,All Inclusive,2024-07-20,2024-08-15,25-8-24,10,2,0,4722.22,Confirmed,False
B109457,32,Mediterraneum Venezia Grand,Italy,Venezia,13956,Marco Lopez,marco.lopez13956@example.com,Expedia,Standard,Breakfast,21/06/2024,25/12/2024,2024-12-28,3,2,1,459.93,Cancelled,True
B109458,24,Mediterraneum Amalfi Duomo,Italy,Amalfi,11508,Pablo Romero,pablo.romero11508@example.com,agency,Suite,Breakfast,21/11/2023,24/12/2023,2023-12-25,1,2,0,279.58,Confirmed,False
B109459,11,Mediterraneum Tenerife Sur,Spain,Playa de las Americas,20345,Antonio Nikolaou,antonio.nikolaou20345@example.com,direct,Family,All Inclusive,2024-08-06,17/09/2024,2024-09-22,5,2,0,1755.15,Confirmed,False
B109460,18,Mediterraneum Barcelona Diagonal,Spain,Barcelona,14189,Giulia Russo,giulia.russo14189@example.com,Booking,Suite,Breakfast,19/04/2023,02/05/2023,2023-05-03,1,3,1,278.03,Cancelled,True
B109461,15,Mediterraneum Madrid Centro,Spain,Madrid,13415,Pablo Rossi,pablo.rossi13415@example.com,Booking,Standard,Breakfast,12/02/2025,27-2-25,2025-03-01,2,4,0,266.67,Confirmed,False
B109462,2,Mediterraneum Ibiza Sunset,Spain,Ibiza,11971,Carlos Sanchez,carlos.sanchez11971@example.com,Booking,Superior,Breakfast,14/04/2023,2023-05-10,13/05/2023,3,2,0,554.33,Confirmed,False
B109463,5,Mediterraneum Marbella Grand,Spain,Marbella,17881,Isabella Romero,isabella.romero17881@example.com,Booking,Standard,Breakfast,2025-08-03,2025-09-04,08/09/2025,4,2,1,684.11,Confirmed,False
B109464,2,Mediterraneum Ibiza Sunset,Spain,Ibiza,11895,Sofia Lopez,sofia.lopez11895@example.com,booking.com,Standard,Breakfast,04/09/2025,07/11/2025,2025-11-11,4,3,1,399.88,Confirmed,False
B109465,9,Mediterraneum Cadaques Art,Spain,Cadaques,19215,  Laura Ferrari ,laura.ferrari19215@example.com,Corporate,Suite,Breakfast,2023-03-30,2023-04-14,17/04/2023,3,2,1,842.76,Confirmed,False
B109466,32,Mediterraneum Venezia Grand,Italy,Venezia,21810,Andreas Nikolaou,andreas.nikolaou21810@example.com,booking.com,Standard,Room Only,09/02/2023,04/03/2023,2023-03-07,3,2,0,306.68,Confirmed,False
B109467,8,Mediterraneum Roses Bay,Spain,Roses,21830,Maria Nikolaou,maria.nikolaou21830@example.com,direct,Standard,Half Board,2024-02-16,01/03/2024,2024-03-03,2,3,0,287.5,Confirmed,False
B109468,34,Mediterraneum Milano Duomo,Italy,Milano,17525,  Dimitris Russo ,dimitris.russo17525@example.com,Expedia,Standard,Breakfast,18/10/2024,31/10/2024,2024-11-01,1,2,2,184.22,Confirmed,False
B109469,18,Mediterraneum Barcelona Diagonal,Spain,Barcelona,17571,Nikos Martinez,nikos.martinez17571@example.com,Direct,Standard,,15/10/2024,2024-11-18,2024-11-21,3,1,1,299.01,Confirmed,False
B109470,23,Mediterraneum Positano Cliff,Italy,Positano,23365,Isabella Garcia,isabella.garcia23365@example.com,corporate,Standard,Half Board,29-3-24,31-8-24,10/09/2024,10,2,0,3604.39,Confirmed,False
B109471,24,Mediterraneum Amalfi Duomo,Italy,Amalfi,13790,Carlos Dimitriou,,Expedia,Standard,,2023-04-10,2023-04-14,2023-04-18,4,2,1,592.55,Confirmed,False
B109472,19,Mediterraneum Valencia Ciutat,Spain,Valencia,17155,Andreas Dimitriou,andreas.dimitriou17155@example.com,expedia,Superior,All Inclusive,14/09/2024,2025-01-25,29/01/2025,4,2,1,719.77,Confirmed,False
B109473,20,Mediterraneum Sevilla Giralda,Spain,Sevilla,16394,Laura Dimitriou,laura.dimitriou16394@example.com,Agency,Superior,All Inclusive,28-5-23,26-7-23,02/08/2023,7,2,0,2739.94,Confirmed,False
B109474,10,Mediterraneum Tossa,Spain,Tossa de Mar,12955,Marco Rossi,marco.rossi12955@example.com,Corporate,Family,Half Board,2024-12-31,2025-01-17,18/01/2025,1,3,0,200.14,Cancelled,True
B109475,3,Mediterraneum Menorca Cove,Spain,Mahon,13076,Marco Ferrari,marco.ferrari13076@example.com,Booking,Standard,All Inclusive,8-9-24,2024-09-28,5-10-24,7,4,0,1494.89,Confirmed,False
B109476,28,Mediterraneum Costa Smeralda,Italy,Porto Cervo,20174,Maria Martinez,maria.martinez20174@example.com,Booking,Standard,,07/03/2023,27-4-23,2023-04-28,1,4,0,196.52,Confirmed,False
B109477,30,Mediterraneum Roma Trastevere,Italy,Roma,18219,Marco Papadopoulos,marco.papadopoulos18219@example.com,booking.com,Standard,Breakfast,09/06/2025,16-6-25,2025-06-23,14,2,2,1602.03,Confirmed,False
B109478,24,Mediterraneum Amalfi Duomo,Italy,Amalfi,17728,Andreas Nikolaou,andreas.nikolaou17728@example.com,Corporate,Superior,Half Board,16-2-23,22/02/2023,2023-02-23,1,2,1,188.42,Confirmed,False
B109479,9,Mediterraneum Cadaques Art,Spain,Cadaques,15547,Andreas Lopez,andreas.lopez15547@example.com,booking.com,Standard,,9-5-23,04/06/2023,2023-06-08,4,2,2,574.27,Confirmed,False
B109480,21,Mediterraneum Bilbao Ria,Spain,Bilbao,19870,Sofia Nikolaou,sofia.nikolaou19870@example.com,Expedia,Standard,Breakfast,11-7-25,31/07/2025,2025-08-07,7,2,0,1515.68,Confirmed,False
B109481,25,Mediterraneum Ravello View,Italy,Ravello,22526,Andreas Rossi,andreas.rossi22526@example.com,Booking,Standard,All Inclusive,08/05/2024,2024-05-28,2024-06-01,4,2,0,977.13,Confirmed,False
B109482,19,Mediterraneum Valencia Ciutat,Spain,Valencia,19014,Paula Martinez,paula.martinez19014@example.com,booking.com,Superior,Room Only,31-8-24,23/09/2024,2024-09-26,3,2,2,680.67,Cancelled,True
